t_years,star_x,star_y,star_z,planet_x,planet_y,planet_z,moon_x,moon_y,moon_z,moon_rel_x,moon_rel_y,moon_rel_z,planet_rel_x,planet_rel_y,planet_rel_z,moon_planet_dist,planet_star_dist,star_vx,star_vy,star_vz,planet_vx,planet_vy,planet_vz,moon_vx,moon_vy,moon_vz,moon_speed,planet_speed,star_speed
0.0005,-4.264356295989534e-06,-6.57119741308205e-08,0.0,0.300554199841245,0.004630559561802334,0.0,0.30204647358100567,0.004878235409019293,0.0,0.0014922737397606856,0.00024767584721695907,0.0,0.30055846419754095,0.004630625273776465,0.0,0.00151268775352813,0.30059413349433595,1.8409457510599833e-06,-0.0001194662411735384,0.0,-0.12947481622244836,8.418528870159012,0.0,-0.2008314130256103,8.869921147679495,0.0,8.87219445360108,8.41952445603293,0.00011948042459496195
0.00055,-4.264260065136627e-06,-7.168521588451475e-08,0.0,0.3005474318823179,0.0050514812721068865,0.0,0.30203597159087203,0.005321721067841947,0.0,0.0014885397085541152,0.00027023979573506055,0.0,0.30055169614238303,0.005051552957322771,0.0,0.0015128714456758372,0.3005941453876705,2.0082883652373517e-06,-0.00011946342897423128,0.0,-0.14124354086095514,8.418339542023087,0.0,-0.21924819231867337,8.869505205226668,0.0,8.872214625186768,8.419524356080005,0.00011948030835430224
0.0006000000000000001,-4.2641554672556296e-06,-7.765831116812776e-08,0.0,0.3005400754961993,0.0054723931131689055,0.0,0.30202454825599045,0.005765182913055808,0.0,0.0014844727597911334,0.00029278979988690227,0.0,0.3005443396516666,0.0054724707714800735,0.0,0.0015130714594756309,0.3005941583480974,2.1756268746302872e-06,-0.00011946038237028962,0.0,-0.15301190388283367,8.418134100457682,0.0,-0.23768520294363146,8.868968603327762,0.0,8.872152971095119,8.419524593230802,0.00011948019211715981
0.0006500000000000001,-4.264042502559992e-06,-8.363124826157726e-08,0.0,0.3005321307013955,0.005893294279430538,0.0,0.3020122026047402,0.006208614885681325,0.0,0.001480071903344704,0.00031532060625078656,0.0,0.30053639474389804,0.0058933779106788,0.0,0.0015132877861784185,0.30059417238006825,2.342960950868775e-06,-0.00011945710136769018,0.0,-0.16477988826964354,8.417912550007602,0.0,-0.2561408470650115,8.868310301692926,0.0,8.872008551655485,8.419525171359346,0.00011948007588375521
0.0007,-4.26392117127958e-06,-8.960401544509125e-08,0.0,0.3005235975172598,0.006314183965559928,0.0,0.3019989337463745,0.006652010875262676,0.0,0.0014753362291146654,0.00033782690970274743,0.0,0.3005278614384311,0.006314273569575373,0.0,0.0015135204028547448,0.3005941874878293,2.510290265591627e-06,-0.00011945358597286921,0.0,-0.1765474771583132,8.417674895167993,0.0,-0.2746134875626134,8.867529281561133,0.0,8.871780437256966,8.419526094290132,0.00011947995965430846
0.00075,-4.263791473660679e-06,-9.557660099923104e-08,0.0,0.30051447596398484,0.006735061366448602,0.0,0.30198474087298377,0.007095364720978436,0.0,0.0014702649089989306,0.00036030335452983363,0.0,0.3005187397554585,0.006735156943049601,0.0,0.0015137692723526542,0.3005942036754144,2.6776144904471485e-06,-0.00011944983619272246,0.0,-0.18831465384113927,8.417421140378973,0.0,-0.2931014480655118,8.866624547069293,0.0,8.87146770932239,8.419527365793769,0.00011947984342903904
0.0008,-4.263653409965991e-06,-1.0154899320491424e-07,0.0,0.30050476606259463,0.007155925677208581,0.0,0.3019696232614563,0.007538670212821184,0.0,0.001464857198861691,0.00038274453561260285,0.0,0.30050902971600457,0.007156027226201786,0.0,0.0015140343432690775,0.30059422094663873,2.8449332970938013e-06,-0.00011944585203460513,0.0,-0.20008140176560832,8.417151290020202,0.0,-0.31160301303188004,8.86559512664066,0.0,8.871069461302012,8.419528989582567,0.00011947972720816573
0.0008500000000000001,-4.263506980474634e-06,-1.0752118034343768e-07,0.0,0.3004944678349371,0.007576776093169221,0.0,0.3019535802754336,0.007981921092846978,0.0,0.0014591124404965128,0.0004051449996777569,0.0,0.30049873134191757,0.007576883614349565,0.0,0.0015143155499352105,0.3005942393050927,3.012246357200872e-06,-0.00011944163350633189,0.0,-0.21184770453403504,8.41686534840537,0.0,-0.330116427876143,8.864440074391082,0.0,8.870584799686222,8.419530969306033,0.0001194796109919068
0.0009000000000000001,-4.263352185482143e-06,-1.134931506965004e-07,0.0,0.3004835813036762,0.00799761180987377,0.0,0.3019366113672581,0.008425111056495543,0.0,0.0014530300635818838,0.00042749924662177294,0.0,0.3004878446558617,0.007997725303024467,0.0,0.001514612812416083,0.3005942587541351,3.1795533424491366e-06,-0.00011943718061617683,0.0,-0.22361354590301072,8.416563319776625,0.0,-0.34863989914492705,8.86315847155155,0.0,8.87001284503646,8.419533308546303,0.0001194794947804799
0.00095,-4.2631890253004684e-06,-1.1946489254622666e-07,0.0,0.30047210649228406,0.00841843202307566,0.0,0.30191871607991083,0.008868233753981969,0.0,0.0014466095876267682,0.0004498017309063091,0.0,0.30047636968130936,0.008418551487968206,0.0,0.001514926036524556,0.30059427929688626,3.3468539245315295e-06,-0.00011943249337287348,0.0,-0.23537890978265683,8.416245208298932,0.0,-0.3671715947432383,8.861749427905401,0.0,8.869352733033454,8.419536010813493,0.00011947937857410216
0.001,-4.263017500257976e-06,-1.2543639417518887e-07,0.0,0.3004600434250336,0.008839235928734493,0.0,0.3018998940489369,0.009311282791760566,0.0,0.0014398506239033382,0.00047204686302607275,0.0,0.30046430644253386,0.008839361365128667,0.0,0.001515255113849674,0.30059430093622236,3.5141477751538073e-06,-0.00011942757178561477,0.0,-0.2471437802356775,8.415911018054386,0.0,-0.38570964421224424,8.860212083238435,0.0,8.868603615541891,8.419539079541016,0.00011947926237299002
0.0010500000000000002,-4.262837610699446e-06,-1.3140764386643057e-07,0.0,0.30044739212699073,0.009260022723011765,0.0,0.3018801450043551,0.00975425173406153,0.0,0.001432752877364385,0.0004942290110497658,0.0,0.3004516549646014,0.009260154130655632,0.0,0.001515599921799666,0.30059432367476835,3.6814345660352178e-06,-0.00011942241586405297,0.0,-0.2589081414762063,8.41556075303647,0.0,-0.4042521390599904,8.85854560880014,0.0,8.867764661690499,8.419542518080803,0.00011947914617735939
0.0011,-4.262649356986072e-06,-1.373786299034894e-07,0.0,0.3004341526240071,0.009680791602266283,0.0,0.30185946877255,0.010197134104500885,0.0,0.00142531614854291,0.0005163425022346024,0.0,0.30043841527336407,0.009680928980896187,0.0,0.0015159603236599185,0.3005943475148918,3.848713968909166e-06,-0.00011941702561829977,0.0,-0.2706719778684412,8.415194417144278,0.0,-0.4227971331463122,8.856749208774081,0.0,8.866835058966478,8.419546329698496,0.00011947902998742557
